"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"19.02.2021","6,4734","6,4807","6,6742","6,1628","16,78M","-0,12%"
"18.02.2021","6,4815","6,3410","6,6211","6,2444","17,32M","2,47%"
"17.02.2021","6,3254","6,1343","6,3632","5,6907","16,74M","3,53%"
"16.02.2021","6,1094","6,1311","6,5097","5,8714","19,11M","-0,48%"
"15.02.2021","6,1388","6,6511","6,8734","5,5388","30,27M","-7,67%"
"14.02.2021","6,6488","7,5628","7,6618","6,4321","31,83M","-12,13%"
"13.02.2021","7,5668","6,1513","7,7913","6,1386","56,78M","22,99%"
"12.02.2021","6,1523","5,9538","6,3066","5,6898","28,19M","3,38%"
"11.02.2021","5,9511","5,5608","6,1843","5,3882","36,07M","6,99%"
"10.02.2021","5,5621","5,1260","5,9250","4,9225","43,83M","8,64%"
"09.02.2021","5,1197","4,8634","5,2230","4,6708","28,49M","5,25%"
"08.02.2021","4,8644","4,6250","4,9354","4,5060","24,48M","5,07%"
"07.02.2021","4,6298","4,9037","5,0196","4,2907","28,05M","-5,51%"
"06.02.2021","4,9000","5,1517","5,3756","4,6543","29,78M","-4,75%"
"05.02.2021","5,1445","4,4402","5,4446","4,4105","44,33M","15,87%"
"04.02.2021","4,4400","4,6230","4,6548","4,1348","29,46M","-3,92%"
"03.02.2021","4,6210","3,9538","4,8004","3,8774","42,40M","16,85%"
"02.02.2021","3,9548","4,1582","4,1585","3,8156","28,25M","-4,95%"
"01.02.2021","4,1608","3,5252","4,3676","3,3905","55,32M","18,03%"
"31.01.2021","3,5253","3,4823","3,7634","3,4206","22,56M","1,42%"
"30.01.2021","3,4760","3,5024","3,6103","3,3430","14,75M","-0,80%"
"29.01.2021","3,5039","3,3090","3,8086","3,3036","36,38M","5,89%"
"28.01.2021","3,3090","3,1248","3,3837","3,0676","10,76M","5,90%"
"27.01.2021","3,1248","3,4356","3,4403","3,0658","10,66M","-9,07%"
"26.01.2021","3,4367","3,5304","3,6604","3,2651","13,06M","-2,66%"
"25.01.2021","3,5307","3,5793","3,7997","3,4817","21,71M","-1,09%"
"24.01.2021","3,5697","3,6279","3,8439","3,4331","19,65M","-1,19%"
"23.01.2021","3,6126","3,3589","3,7477","3,3018","19,82M","7,53%"
"22.01.2021","3,3594","3,1882","3,4860","2,9595","15,92M","5,37%"
"21.01.2021","3,1883","3,6885","3,7336","3,1883","19,98M","-13,56%"
"20.01.2021","3,6885","3,7365","3,8846","3,3901","17,75M","-1,68%"
"19.01.2021","3,7517","4,0401","4,1518","3,7109","20,07M","-7,72%"
"18.01.2021","4,0654","3,5740","4,2794","3,4989","39,66M","13,83%"
"17.01.2021","3,5713","3,4568","3,6584","3,2475","19,36M","3,29%"
"16.01.2021","3,4576","3,4560","3,7071","3,3665","24,35M","0,20%"
"15.01.2021","3,4508","3,1648","3,7167","3,1326","32,25M","8,92%"
"14.01.2021","3,1683","3,1559","3,2798","3,0523","13,95M","0,34%"
"13.01.2021","3,1576","2,9355","3,1989","2,8579","11,25M","7,39%"
"12.01.2021","2,9403","3,0300","3,1929","2,8460","13,83M","-2,86%"
"11.01.2021","3,0268","3,4920","3,5045","2,5917","26,10M","-13,53%"
